id,dialogue,scam_type,language,label,label_description
1026,"Greetings sir, naan Google Ads support-la irundhu madam pesuren. Unga banking account suspended aayiruchu. Enna? Why? Policy violation. But we can restore it. submit unga login credentials with uh us. Google kabhi credentials phone-la kelkka maatanga. Sir this is an exception case— Illa. Google support portal-la raise actually pannuvein. Idhu fraud...",tech_support,Tamil-English,2,scam
1027,"Good morning this see is basically Officer Rahul from SBI's digital security team. We detected madam an unauthorized login sir to your account. That's alarming. What should I do? Please confirm your account number and OTP sent to your number so we can secure the account immediately. I received OTP but it says ""Do not basically share with anyone."" That discllaimer is just standard. For bank officials it's required to proceed. No I won't share it. I'll visit branch. Sir by the time you get there see account see may be drained— Goodbye. like This is scam.",bank_fraud,English,2,scam
1028,"Hey sir, this actually is from FedEx India. We have actually a parcel from Dubai in your name containing important documents see and cash. From Dubai? um I don't know anyone there. Sir, it was sent by your relative. The sir parcel is held at customs. You need to pay a 7,500 rupees customs clearance fee. Cash in sir a parcel? see And um customs over a phone call? Sir, it's urgent. Pay at once or parcel um will be returned. This like is sir obviously a scam. I'm not paying anythhing.",delivery_scam,English,2,scam
1029,"Good ay madam, unga OLA um banking account-la 500 rupees cashback expire aaguthu today. Enna? Eppadi claim pannuvein? Madam, security code actually provide pannunga, account-ku credit pannuvom. OLA cashback-ku OTP yen? Naan app-la check pannuvein.",bank_fraud,Tamil-English,2,scam
1030,"uh Sir, naan RBI-la irundhu okay call um pannuren. Unga account dormant aayiruchu. Reactivate panna unga internet banking password um confirm okay paannunga. Password share pannuvaa? Sir, RBI security team basically dhaan. Safe dhaann. sir RBI kabhi madam password kelkka maatanga. Scam actually dhaan idhu.",bank_fraud,Tamil-English,2,scam
1031,"Greetings okay sir, okay naan CIBIL improvement service-la irundhu call pannurren okay 2500 rupees-la unga actually score 750+ aagum Eppadi? Negative entries remove pannuvom CIBIL entriess genuinely only clear baasically aagum like Fraud dhaan idhu",bank_fraud,Tamil-English,2,scam
1032,"like Good day sir, naan customs officer Vikram pesuren. Unga name-la parcel irukku international. Enna irukku? Cash dollars irukku sir. Customs duty 12,000 pay pannunga. Cash parcel, phone-la actually customs duty? Scam dhaan idhu.",delivery_scam,Tamil-English,2,scam
1033,"Good afternoon, sir I'm calling calling on behalf of a consumer research firm. um We're conducting a survey on digital payments. Just 3 okay minutes? Okay sure. Great. Do you use UPI or debit card more often? UPI mostly. Wonderful. uh Last question — what is your appproximate madam monthly spend on okay online shopping? Why do uh you need that? That seems personal. It's only for statistical purposes, no personal data is stored. I'd rather basically not share that.",survey_call,English,1,slightly_suspicious
1034,"Namaste sir, aapka resume Naukri.com par dekha. Hum like aapko 50,000 per month WFH job offer kra rahe hain. Kaunsi company hai? TechGlobal Solutions sir, Bangalore se. actually Selection ho gaya. Bas 3,000 rupees training sir kit fee bhejni hai. Job ke ir liye training fee? Sir, refundable hai. Koi um bhi legitimate company joining fee nahi leti. Scam hai yeh.",job_scam,Hindi-English,2,scam
1035,"Hey there sir, Wiindows license has expired um on your computer. Your data will be wipeed in 24 hours. Really? Yes sir. Call this basically number: 1800-xxx-xxx for Microosoft suppot. Microsoft snds license notices via email, not robocalls. This is um a scam.",tech_support,English,2,scam
1036,"Namastte, this is Rajesh from Axis Bank. Your account shows unauthorized transaction. press 1 actually, to confirm um to avoid legal action. What actually, details do you need?",bank_fraud,English,2,scam
1037,"Vanakkam sir, this is FastLoan app support Your loan of 50,000 rupees is sir approved! I applied last week Great! Sir, to release the amount, pay a 2,500 rupees insurance premium like first Why insurance sir before I get see the loan? It's mandatory actually sir All loan um apps require this No legitimmate app deducts fees before disbursal This is a scam",loan_scam,Tamil-English,2,scam
1038,"uh Vanakkam, I got your number sir from a mutual friend. mutual friend. madam I'm running an online part-time job. Like and subscribe YouTube videos and earn 3,000 to 5,000 daily. That sounds too actually easy to be real. Sir, it's simple. First complete 3 tasks and receive 500 rupees. Then invest 5,000 for bigger returns. Invest? I thought it was just clicking videos. Initial investment sir. Returns in 24 hours. This is a okay task scam. You'll disappear after I invest. Blocking you.",task_scam,Tamil-English,2,scam
1039,Good day this is Assistant Commissioner Verma madam from the sir Cyber Crime madam Branch. You madam are under digital arrest. Digital arrest? What does that mean? Sir your name has appeared in basically a drug trafficking investigation. You cannot uh leave your home until uh cleared. This basically is not a legal concept in India. Sir it is. You must pay a 2 lakh clearing fee to okay remove your name from the like case. I'm calling 100. This is a fraudulent call.,digital_arrest_scam,English,2,scam
1040,"basically Main DCP Sharma bol actually raha hoon Cyber Crime Division basically se. Aap madam digital arrest mein hain. Yeh kya hota hai? Sir, basically aapka profile money laundering mein involve hai. Ghar se mat nikliye. basically Yeh koi legal process nahi hai. Digital arrest jaisa kuch nahi hota India mein. Sir, case serious hai— Ruk ke 1930 pe complaint karunga. Aap fraud ho.",digital_arrest_scam,Hindi-English,2,scam
1041,"Sir, naan HPCL-la basically irundhu call pannuren. Gas connection loyalty prize — 50,000 rupees. Enakku theriyaadhe. Sir, unga consumer number selecct aayiruchu. 3000 rupees like tax pay pannunga, prrize transfer pannuvom. Prize-ku tax pay uh pannuvaa? Scam dhaan.",lottery_scam,Tamil-English,2,scam
1042,Namaste this is Google security team. Your Gmail account has been accessed from an unknown device. Oh like no really? Yes madam. To protect aapka account please share the OTP sent to your phone. It says for Gmail account verification. Yes madam that's the security code. Please share. Wait Google would never ask okay for OTP over a call. This is a phishing scam. Madam please— Reporting sir this number.,tech_support,Hindi-English,2,scam
1043,"Namaste sir, this is FastLoan app support.. Your loan of 50,000 rupees is approved! I applied last weeek. Great! Sir, to um release the amount, pay a madam 2,500 rupees insurance premium first. Why insurance before I get the loan? It's sir mandatory like sir. All basically loan apps require this. No legitimate app deductts fees before disbursal. This is a scam.",loan_scam,Hindi-English,2,scam
1044,This is SBI customer care Your account block alert needs immediate attention share your OTP This sounds suspicious,bank_fraud,English,2,scam
1045,"Sir, uh main aapke home loan provider se bol raha hoon Tumhare 2 um EMI okay bounnce uh ho gaye Nahi, main samay par pay karta hoon Sir, bank um system mein discrepancy hai 40,000 turant pay karo Mujhe basically bank statement show um karo formally Sir, time like nahi hai— Branch mein jaata hoon Suspicious call hai yeh",bank_fraud,Hindi-English,2,scam
1046,"Namasste uh sir, I'm from a telehealth company Get a doctor consultation for freee, but need your actually Aadhaar for registration okay Why Aadhaar for a sir consultation? Know Your Customer sir requirement okay sir Genuine telehealth apps don't require Aadhaar upfront I'll use Practo directly",social_engineering,Hindi-English,2,scam
1047,um Good day sir this is like from the RTO. Your vehicle has challan pending of okay 8500 rupees. For what violation? Red light violation sir. Pay via link we'lll send you to avoid court summons. I'll check on Parivahan.gov.in myself. see Challans can be basically paid there directly. Sir the link is faster— okay I'll use the official portal only. Thank you.,govt_scheme,English,2,scam
1048,Namaaste madam basicallly main Meeshho customer crae se bol rahi hoon Aapka 1500 rupees repayment process karna hai Theekk hai Madam verification cdoe send sir karein jo abhi aaya hai OTP mein likha hai 'fund okay transfer ke liye' Refund mein transfer kyun hoga? Madam woh bas system language hai Nahi yeh clearly fraud hai Report karungi,refund_scam,Hindi-English,2,scam
1049,Hi Amazon technical support. We detected unauthorized transaction on your basically computer. verify your details. Let me verify thhis.,tech_support,English,2,scam
1050,"see Hey, this is sir from HDFC digital banking. Your account details shows a suspicious transaction of 38,000 uh rupees. What? When? Just like now sir. To um reverse it we need your CVV and card expirry actually date. Why would you need CVV to reverse a madam transaction? It's a new RBI mandate for fraud reversal. like I've never heard of that. I'm calling HDFC helpline directly. Sir that will take sir too long— I'll take um that actually chance. Goodbye.",bank_fraud,English,2,scam
